Flight Time	 ECEF-X-POS	 ECEF-Y-POS	 ECEF-Z-POS	 ECEF-X-VEL	 ECEF-Y-VEL	 ECEF-Z-VEL	 Lat	 Long	 Alt	 rV Sample Number	 SVs Used	 SNR 1	 SNR 2	 SNR 3	 SNR 4	 SNR 5	 SNR 6	 SNR 7	 SNR 8	 SNR 9	 SNR 10	 SNR 11	 SNR 12	 SNR 13	 SNR 14	 SNR 15	 SNR 16	 SNR 17	 SNR 18	 SNR 19	 SNR 20	 SNR 21	 SNR 22	 SNR 23	 SNR 24	 SNR 25	 SNR 26	 SNR 27	 SNR 28	 SNR 29	 SNR 30	 SNR 31	 SNR 32	 SNR 133	 SNR 135	 SNR 138	 GPS Time (mSec of week)	 
-225.95	-2268307.122	-1445842.593	5764014.818	-0.0263	0.139	-0.3266	65.129872	-147.486139	0.220874	32283	11	0	46	0	48	50	38	0	0	51	0	0	36	0	0	0	0	0	0	0	0	45	0	44	0	40	46	0	0	43	0	48	0	0	0	0	373592050	 
-225.9	-2268307.122	-1445842.59	5764014.793	-0.0115	0.147	-0.3479	65.129872	-147.486139	0.220851	32284	11	0	46	0	48	50	38	0	0	51	0	0	36	0	0	0	0	0	0	0	0	45	0	44	0	40	46	0	0	43	0	48	0	0	0	0	373592100	 
-225.85	-2268307.122	-1445842.586	5764014.742	-0.0086	0.2336	-0.3986	65.129872	-147.486139	0.220804	32285	11	0	46	0	47	50	38	0	0	51	0	0	36	0	0	0	0	0	0	0	0	45	0	44	0	40	46	0	0	43	0	48	0	0	0	0	373592150	 
-225.8	-2268307.122	-1445842.582	5764014.717	0.004	0.2994	-0.4521	65.129872	-147.486139	0.22078	32286	11	0	46	0	47	50	38	0	0	51	0	0	36	0	0	0	0	0	0	0	0	45	0	44	0	40	46	0	0	42	0	48	0	0	0	0	373592200	 
-225.75	-2268307.122	-1445842.552	5764014.692	0.0318	0.3635	-0.5116	65.129872	-147.48614	0.220751	32287	11	0	46	0	47	50	38	0	0	51	0	0	36	0	0	0	0	0	0	0	0	45	0	44	0	40	47	0	0	42	0	48	0	0	0	0	373592250	 
-225.7	-2268307.122	-1445842.518	5764014.667	0.033	0.4306	-0.5331	65.129872	-147.48614	0.22072	32288	11	0	46	0	47	50	38	0	0	51	0	0	36	0	0	0	0	0	0	0	0	44	0	44	0	40	47	0	0	42	0	48	0	0	0	0	373592300	 
-225.65	-2268307.122	-1445842.517	5764014.642	0.031	0.422	-0.4739	65.129872	-147.486141	0.220697	32289	11	0	46	0	47	50	38	0	0	51	0	0	36	0	0	0	0	0	0	0	0	44	0	44	0	40	47	0	0	42	0	48	0	0	0	0	373592350	 
-225.6	-2268307.122	-1445842.486	5764014.616	0.0443	0.4853	-0.4844	65.129872	-147.486141	0.220667	32290	11	0	46	0	47	50	37	0	0	51	0	0	36	0	0	0	0	0	0	0	0	44	0	44	0	40	47	0	0	42	0	48	0	0	0	0	373592400	 
-225.55	-2268307.122	-1445842.482	5764014.566	0.0672	0.5392	-0.5202	65.129872	-147.486141	0.220621	32291	11	0	46	0	47	50	37	0	0	51	0	0	36	0	0	0	0	0	0	0	0	44	0	44	0	40	47	0	0	42	0	48	0	0	0	0	373592450	 
-225.5	-2268307.122	-1445842.456	5764014.516	0.0753	0.5649	-0.4649	65.129871	-147.486142	0.220569	32292	11	0	46	0	47	50	37	0	0	51	0	0	36	0	0	0	0	0	0	0	0	44	0	46	0	40	47	0	0	42	0	49	0	0	0	0	373592500	 
-225.45	-2268307.096	-1445842.43	5764014.491	0.0829	0.5427	-0.4194	65.129872	-147.486142	0.220532	32293	11	0	46	0	47	48	37	0	0	51	0	0	36	0	0	0	0	0	0	0	0	44	0	46	0	40	47	0	0	42	0	49	0	0	0	0	373592550	 
-225.4	-2268307.096	-1445842.403	5764014.466	0.1084	0.5729	-0.4123	65.129872	-147.486142	0.220503	32294	11	0	46	0	47	48	37	0	0	51	0	0	36	0	0	0	0	0	0	0	0	44	0	46	0	40	47	0	0	42	0	49	0	0	0	0	373592600	 
-225.35	-2268307.096	-1445842.373	5764014.441	0.1093	0.6156	-0.4427	65.129872	-147.486143	0.220474	32295	11	0	46	0	47	48	37	0	0	51	0	0	36	0	0	0	0	0	0	0	0	44	0	46	0	40	47	0	0	42	0	49	0	0	0	0	373592650	 
-225.3	-2268307.096	-1445842.351	5764014.416	0.1364	0.5683	-0.4115	65.129872	-147.486143	0.220446	32296	11	0	46	0	46	48	37	0	0	51	0	0	36	0	0	0	0	0	0	0	0	44	0	46	0	40	47	0	0	42	0	49	0	0	0	0	373592700	 
-225.25	-2268307.096	-1445842.354	5764014.391	0.1179	0.4729	-0.3623	65.129872	-147.486143	0.220424	32297	11	0	46	0	46	48	37	0	0	51	0	0	36	0	0	0	0	0	0	0	0	44	0	46	0	40	47	0	0	45	0	49	0	0	0	0	373592750	 
-225.2	-2268307.07	-1445842.328	5764014.366	0.1428	0.425	-0.3952	65.129872	-147.486143	0.220387	32298	11	0	46	0	46	48	37	0	0	51	0	0	36	0	0	0	0	0	0	0	0	44	0	46	0	40	46	0	0	45	0	49	0	0	0	0	373592800	 
-225.15	-2268307.07	-1445842.305	5764014.342	0.137	0.3764	-0.3767	65.129872	-147.486144	0.220359	32299	11	0	46	0	46	48	37	0	0	51	0	0	37	0	0	0	0	0	0	0	0	44	0	46	0	40	46	0	0	45	0	49	0	0	0	0	373592850	 
-225.1	-2268307.07	-1445842.28	5764014.292	0.1302	0.3384	-0.3766	65.129872	-147.486144	0.220308	32300	11	0	46	0	46	48	37	0	0	51	0	0	37	0	0	0	0	0	0	0	0	44	0	46	0	40	46	0	0	45	0	49	0	0	0	0	373592900	 
-225.05	-2268307.045	-1445842.282	5764014.267	0.1398	0.3288	-0.3728	65.129872	-147.486144	0.220277	32301	11	0	46	0	46	48	38	0	0	51	0	0	37	0	0	0	0	0	0	0	0	44	0	46	0	40	46	0	0	45	0	49	0	0	0	0	373592950	 
-225	-2268307.045	-1445842.256	5764014.268	0.1311	0.3132	-0.33	65.129872	-147.486144	0.220272	32302	11	0	46	0	46	48	38	0	0	51	0	0	37	0	0	0	0	0	0	0	0	44	0	46	0	40	46	0	0	45	0	49	0	0	0	0	373593000	 
-224.95	-2268307.045	-1445842.23	5764014.218	0.1587	0.334	-0.3292	65.129872	-147.486145	0.220221	32303	11	0	46	0	46	48	38	0	0	51	0	0	37	0	0	0	0	0	0	0	0	44	0	42	0	40	46	0	0	45	0	48	0	0	0	0	373593050	 
-224.9	-2268307.045	-1445842.235	5764014.193	0.1582	0.2878	-0.3512	65.129872	-147.486145	0.220199	32304	11	0	46	0	46	47	38	0	0	51	0	0	37	0	0	0	0	0	0	0	0	44	0	42	0	40	46	0	0	45	0	48	0	0	0	0	373593100	 
-224.85	-2268307.019	-1445842.234	5764014.195	0.1189	0.2572	-0.2645	65.129872	-147.486144	0.220191	32305	11	0	46	0	46	47	38	0	0	50	0	0	37	0	0	0	0	0	0	0	0	44	0	42	0	40	46	0	0	45	0	48	0	0	0	0	373593150	 
-224.8	-2268307.019	-1445842.209	5764014.145	0.1561	0.287	-0.3676	65.129872	-147.486145	0.22014	32306	11	0	47	0	46	47	38	0	0	50	0	0	37	0	0	0	0	0	0	0	0	44	0	42	0	40	46	0	0	45	0	48	0	0	0	0	373593200	 
-224.75	-2268307.019	-1445842.212	5764014.146	0.1165	0.2686	-0.237	65.129872	-147.486145	0.220142	32307	11	0	47	0	46	47	38	0	0	50	0	0	37	0	0	0	0	0	0	0	0	44	0	42	0	40	46	0	0	45	0	48	0	0	0	0	373593250	 
-224.7	-2268307.019	-1445842.186	5764014.121	0.1086	0.2437	-0.2545	65.129872	-147.486145	0.220114	32308	11	0	47	0	46	47	38	0	0	50	0	0	37	0	0	0	0	0	0	0	0	44	0	42	0	39	46	0	0	44	0	48	0	0	0	0	373593300	 
-224.65	-2268306.994	-1445842.193	5764014.096	0.1149	0.1692	-0.2441	65.129872	-147.486145	0.220084	32309	11	0	47	0	46	47	38	0	0	50	0	0	37	0	0	0	0	0	0	0	0	44	0	42	0	39	46	0	0	44	0	48	0	0	0	0	373593350	 
-224.6	-2268306.994	-1445842.181	5764014.071	0.1022	0.051	-0.2017	65.129872	-147.486145	0.220058	32310	11	0	47	0	46	47	38	0	0	50	0	0	35	0	0	0	0	0	0	0	0	44	0	42	0	39	46	0	0	44	0	48	0	0	0	0	373593400	 
-224.55	-2268306.994	-1445842.215	5764014.071	0.0555	-0.0707	-0.1398	65.129872	-147.486144	0.220066	32311	11	0	47	0	46	47	38	0	0	50	0	0	35	0	0	0	0	0	0	0	0	44	0	42	0	39	46	0	0	44	0	48	0	0	0	0	373593450	 
-224.5	-2268306.994	-1445842.239	5764014.045	0.0173	-0.2186	-0.112	65.129872	-147.486144	0.220048	32312	11	0	47	0	46	47	37	0	0	50	0	0	35	0	0	0	0	0	0	0	0	44	0	42	0	39	46	0	0	44	0	48	0	0	0	0	373593500	 
-224.45	-2268306.994	-1445842.255	5764014.045	-0.0349	-0.3564	-0.0506	65.129871	-147.486144	0.220051	32313	11	0	47	0	46	47	37	0	0	50	0	0	35	0	0	0	0	0	0	0	0	44	0	42	0	39	46	0	0	44	0	48	0	0	0	0	373593550	 
-224.4	-2268306.994	-1445842.296	5764014.019	-0.058	-0.4715	-0.028	65.129871	-147.486143	0.220037	32314	11	0	47	0	46	47	37	0	0	50	0	0	35	0	0	0	0	0	0	0	0	44	0	44	0	39	46	0	0	44	0	47	0	0	0	0	373593600	 
-224.35	-2268306.994	-1445842.309	5764014.018	-0.068	-0.5675	0.0336	65.129871	-147.486143	0.220039	32315	11	0	47	0	46	47	37	0	0	50	0	0	35	0	0	0	0	0	0	0	0	44	0	44	0	39	46	0	0	44	0	47	0	0	0	0	373593650	 
-224.3	-2268307.019	-1445842.352	5764014.017	-0.1322	-0.6794	0.0545	65.129871	-147.486142	0.220057	32316	11	0	47	0	46	47	37	0	0	50	0	0	35	0	0	0	0	0	0	0	0	44	0	44	0	39	46	0	0	44	0	47	0	0	0	0	373593700	 
-224.25	-2268307.019	-1445842.374	5764013.991	-0.1287	-0.7232	-0.0005	65.129871	-147.486142	0.220038	32317	11	0	46	0	46	47	37	0	0	50	0	0	35	0	0	0	0	0	0	0	0	44	0	44	0	39	46	0	0	44	0	47	0	0	0	0	373593750	 
-224.2	-2268307.019	-1445842.403	5764013.991	-0.1155	-0.7108	0.0281	65.12987	-147.486141	0.220044	32318	11	0	46	0	46	47	37	0	0	50	0	0	35	0	0	0	0	0	0	0	0	44	0	44	0	39	46	0	0	44	0	47	0	0	0	0	373593800	 
-224.15	-2268307.019	-1445842.43	5764013.99	-0.0867	-0.6559	-0.0253	65.12987	-147.486141	0.22005	32319	11	0	46	0	46	47	37	0	0	50	0	0	35	0	0	0	0	0	0	0	0	44	0	44	0	40	46	0	0	46	0	47	0	0	0	0	373593850	 
-224.1	-2268307.019	-1445842.434	5764013.964	-0.1115	-0.6548	-0.0142	65.12987	-147.486141	0.220027	32320	11	0	46	0	46	47	37	0	0	50	0	0	35	0	0	0	0	0	0	0	0	44	0	44	0	40	46	0	0	46	0	47	0	0	0	0	373593900	 
-224.05	-2268307.019	-1445842.462	5764013.938	-0.0802	-0.6143	-0.0557	65.12987	-147.48614	0.22001	32321	11	0	46	0	46	47	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	44	0	40	46	0	0	46	0	47	0	0	0	0	373593950	 
-224	-2268307.019	-1445842.519	5764013.939	-0.0546	-0.5787	-0.1297	65.12987	-147.486139	0.220023	32322	11	0	46	0	46	47	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	44	0	40	46	0	0	46	0	47	0	0	0	0	373594000	 
-223.95	-2268307.019	-1445842.526	5764013.913	-0.0379	-0.5447	-0.168	65.12987	-147.486139	0.220002	32323	11	0	46	0	46	47	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	44	0	40	46	0	0	46	0	47	0	0	0	0	373594050	 
-223.9	-2268307.019	-1445842.553	5764013.862	0.0018	-0.5169	-0.3086	65.129869	-147.486139	0.219962	32324	11	0	46	0	46	47	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	44	0	40	46	0	0	46	0	47	0	0	0	0	373594100	 
-223.85	-2268307.019	-1445842.604	5764013.837	0.0435	-0.5219	-0.3397	65.129869	-147.486138	0.21995	32325	11	0	46	0	46	47	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	40	46	0	0	46	0	49	0	0	0	0	373594150	 
-223.8	-2268306.994	-1445842.627	5764013.812	0.0949	-0.5068	-0.434	65.129869	-147.486137	0.219923	32326	11	0	46	0	46	47	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	40	46	0	0	46	0	49	0	0	0	0	373594200	 
-223.75	-2268306.994	-1445842.65	5764013.761	0.1181	-0.5309	-0.5456	65.129869	-147.486137	0.219883	32327	11	0	46	0	46	47	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	40	46	0	0	46	0	49	0	0	0	0	373594250	 
-223.7	-2268306.994	-1445842.672	5764013.736	0.1344	-0.5375	-0.6417	65.129868	-147.486136	0.219865	32328	11	0	47	0	46	47	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	40	46	0	0	46	0	49	0	0	0	0	373594300	 
-223.65	-2268306.994	-1445842.694	5764013.685	0.1652	-0.589	-0.6884	65.129868	-147.486136	0.219823	32329	11	0	47	0	47	47	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	40	46	0	0	46	0	49	0	0	0	0	373594350	 
-223.6	-2268306.968	-1445842.742	5764013.659	0.2059	-0.5851	-0.6556	65.129868	-147.486135	0.219802	32330	11	0	47	0	47	47	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	41	46	0	0	44	0	49	0	0	0	0	373594400	 
-223.55	-2268306.968	-1445842.765	5764013.634	0.2096	-0.6108	-0.6501	65.129868	-147.486134	0.219784	32331	11	0	47	0	47	47	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	41	47	0	0	44	0	49	0	0	0	0	373594450	 
-223.5	-2268306.968	-1445842.816	5764013.609	0.1745	-0.6352	-0.6079	65.129868	-147.486133	0.219773	32332	11	0	47	0	47	47	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	41	47	0	0	44	0	49	0	0	0	0	373594500	 
-223.45	-2268306.968	-1445842.846	5764013.583	0.149	-0.6381	-0.5534	65.129867	-147.486133	0.219757	32333	11	0	47	0	47	47	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	41	47	0	0	44	0	49	0	0	0	0	373594550	 
-223.4	-2268306.942	-1445842.872	5764013.558	0.1562	-0.6	-0.452	65.129867	-147.486132	0.21973	32334	11	0	47	0	47	47	38	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	41	47	0	0	44	0	49	0	0	0	0	373594600	 
-223.35	-2268306.942	-1445842.9	5764013.558	0.1083	-0.5754	-0.3855	65.129867	-147.486132	0.219737	32335	11	0	47	0	47	47	38	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	41	47	0	0	44	0	49	0	0	0	0	373594650	 
-223.3	-2268306.942	-1445842.931	5764013.533	0.0759	-0.5482	-0.3181	65.129867	-147.486131	0.219721	32336	11	0	47	0	47	47	38	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	41	47	0	0	44	0	48	0	0	0	0	373594700	 
-223.25	-2268306.942	-1445842.958	5764013.508	0.0907	-0.4974	-0.2274	65.129867	-147.486131	0.219705	32337	11	0	47	0	47	47	38	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	41	47	0	0	44	0	48	0	0	0	0	373594750	 
-223.2	-2268306.942	-1445842.988	5764013.508	0.0621	-0.471	-0.2085	65.129867	-147.48613	0.219712	32338	11	0	47	0	47	47	38	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	41	47	0	0	44	0	48	0	0	0	0	373594800	 
-223.15	-2268306.917	-1445843.014	5764013.483	0.0928	-0.4444	-0.166	65.129867	-147.486129	0.219686	32339	11	0	46	0	47	47	38	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	41	47	0	0	44	0	48	0	0	0	0	373594850	 
-223.1	-2268306.917	-1445843.019	5764013.458	0.0704	-0.4367	-0.238	65.129866	-147.486129	0.219664	32340	11	0	46	0	46	47	38	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	41	47	0	0	44	0	48	0	0	0	0	373594900	 
-223.05	-2268306.917	-1445843.045	5764013.432	0.0948	-0.4018	-0.2155	65.129866	-147.486129	0.219647	32341	11	0	46	0	46	47	38	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	41	47	0	0	44	0	48	0	0	0	0	373594950	 
-223	-2268306.917	-1445843.071	5764013.408	0.0901	-0.41	-0.3003	65.129866	-147.486128	0.21963	32342	11	0	46	0	46	47	38	0	0	50	0	0	36	0	0	0	0	0	0	0	0	42	0	43	0	41	47	0	0	44	0	48	0	0	0	0	373595000	 
-222.95	-2268306.917	-1445843.094	5764013.382	0.1138	-0.4302	-0.4211	65.129866	-147.486128	0.219612	32343	11	0	46	0	46	47	38	0	0	50	0	0	36	0	0	0	0	0	0	0	0	43	0	43	0	41	47	0	0	44	0	48	0	0	0	0	373595050	 
-222.9	-2268306.891	-1445843.117	5764013.332	0.1597	-0.4345	-0.4888	65.129866	-147.486127	0.219563	32344	11	0	46	0	46	47	38	0	0	50	0	0	36	0	0	0	0	0	0	0	0	43	0	43	0	41	47	0	0	44	0	48	0	0	0	0	373595100	 
-222.85	-2268306.891	-1445843.137	5764013.307	0.1678	-0.4633	-0.5268	65.129865	-147.486127	0.219545	32345	11	0	46	0	46	47	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	43	0	43	0	41	47	0	0	44	0	48	0	0	0	0	373595150	 
-222.8	-2268306.866	-1445843.157	5764013.257	0.1768	-0.4824	-0.6745	65.129865	-147.486126	0.219495	32346	11	0	46	0	46	47	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	43	0	43	0	41	47	0	0	44	0	48	0	0	0	0	373595200	 
-222.75	-2268306.866	-1445843.2	5764013.207	0.2435	-0.5268	-0.8588	65.129865	-147.486125	0.219459	32347	11	0	46	0	46	48	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	43	0	44	0	41	47	0	0	44	0	47	0	0	0	0	373595250	 
-222.7	-2268306.84	-1445843.242	5764013.157	0.2809	-0.5814	-0.9668	65.129865	-147.486124	0.219414	32348	11	0	46	0	46	48	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	43	0	44	0	41	47	0	0	44	0	47	0	0	0	0	373595300	 
-222.65	-2268306.84	-1445843.261	5764013.056	0.3036	-0.6088	-1.1243	65.129864	-147.486124	0.219327	32349	11	0	46	0	46	48	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	43	0	44	0	41	47	0	0	44	0	47	0	0	0	0	373595350	 
-222.6	-2268306.814	-1445843.285	5764013.032	0.3121	-0.6003	-1.1049	65.129864	-147.486123	0.219301	32350	11	0	46	0	46	48	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	43	0	44	0	41	47	0	0	44	0	47	0	0	0	0	373595400	 
-222.55	-2268306.814	-1445843.316	5764012.981	0.2951	-0.5559	-1.0508	65.129864	-147.486123	0.219262	32351	11	0	46	0	47	48	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	43	0	44	0	41	47	0	0	44	0	47	0	0	0	0	373595450	 
-222.5	-2268306.789	-1445843.349	5764012.957	0.2558	-0.5354	-0.8664	65.129864	-147.486122	0.219238	32352	11	0	46	0	47	48	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	43	0	44	0	42	47	0	0	45	0	47	0	0	0	0	373595500	 
-222.45	-2268306.789	-1445843.357	5764012.932	0.1924	-0.4652	-0.7759	65.129864	-147.486122	0.219218	32353	11	0	46	0	47	48	37	0	0	50	0	0	36	0	0	0	0	0	0	0	0	43	0	44	0	42	47	0	0	45	0	47	0	0	0	0	373595550	 
-222.4	-2268306.789	-1445843.395	5764012.906	0.1235	-0.4328	-0.5752	65.129864	-147.486121	0.219203	32354	11	0	46	0	47	48	37	0	0	50	0	0	37	0	0	0	0	0	0	0	0	44	0	44	0	42	47	0	0	45	0	47	0	0	0	0	373595600	 
-222.35	-2268306.789	-1445843.404	5764012.907	0.0873	-0.3546	-0.4219	65.129864	-147.486121	0.219205	32355	11	0	46	0	47	48	37	0	0	50	0	0	37	0	0	0	0	0	0	0	0	44	0	44	0	42	47	0	0	45	0	47	0	0	0	0	373595650	 
-222.3	-2268306.789	-1445843.41	5764012.907	0.0065	-0.324	-0.1694	65.129863	-147.486121	0.219207	32356	11	0	46	0	47	48	38	0	0	50	0	0	37	0	0	0	0	0	0	0	0	44	0	44	0	42	47	0	0	45	0	47	0	0	0	0	373595700	 
-222.25	-2268306.789	-1445843.413	5764012.881	0.0153	-0.2906	-0.1678	65.129863	-147.486121	0.219185	32357	11	0	46	0	47	48	38	0	0	50	0	0	37	0	0	0	0	0	0	0	0	44	0	44	0	42	47	0	0	45	0	47	0	0	0	0	373595750	 
-222.2	-2268306.789	-1445843.439	5764012.882	-0.0035	-0.2838	-0.1049	65.129863	-147.48612	0.219191	32358	11	0	46	0	47	50	38	0	0	50	0	0	37	0	0	0	0	0	0	0	0	44	0	44	0	42	47	0	0	45	0	48	0	0	0	0	373595800	 
-222.15	-2268306.789	-1445843.466	5764012.857	0.0069	-0.2687	-0.072	65.129863	-147.48612	0.219174	32359	11	0	46	0	47	50	38	0	0	50	0	0	37	0	0	0	0	0	0	0	0	44	0	44	0	42	47	0	0	45	0	48	0	0	0	0	373595850	 
-222.1	-2268306.789	-1445843.465	5764012.857	-0.0003	-0.2741	-0.0953	65.129863	-147.48612	0.219175	32360	11	0	46	0	47	50	38	0	0	50	0	0	37	0	0	0	0	0	0	0	0	44	0	44	0	42	47	0	0	45	0	48	0	0	0	0	373595900	 
-222.05	-2268306.763	-1445843.485	5764012.833	0.064	-0.2941	-0.2307	65.129863	-147.486119	0.219148	32361	11	0	47	0	47	50	38	0	0	50	0	0	37	0	0	0	0	0	0	0	0	44	0	44	0	42	47	0	0	45	0	48	0	0	0	0	373595950	 
-222	-2268306.763	-1445843.53	5764012.808	0.0872	-0.3184	-0.2559	65.129863	-147.486118	0.219135	32362	11	0	47	0	46	50	38	0	0	50	0	0	37	0	0	0	0	0	0	0	0	44	0	44	0	42	47	0	0	45	0	48	0	0	0	0	373596000	 
-221.95	-2268306.763	-1445843.55	5764012.783	0.1396	-0.3671	-0.3542	65.129863	-147.486118	0.219117	32363	11	0	47	0	46	50	38	0	0	50	0	0	37	0	0	0	0	0	0	0	0	44	0	44	0	41	47	0	0	45	0	48	0	0	0	0	373596050	 
-221.9	-2268306.738	-1445843.572	5764012.759	0.1421	-0.3648	-0.4198	65.129863	-147.486117	0.219091	32364	11	0	47	0	46	50	38	0	0	50	0	0	37	0	0	0	0	0	0	0	0	44	0	44	0	41	48	0	0	45	0	48	0	0	0	0	373596100	 
-221.85	-2268306.738	-1445843.569	5764012.734	0.1572	-0.3806	-0.5365	65.129862	-147.486117	0.219068	32365	11	0	47	0	46	50	38	0	0	50	0	0	35	0	0	0	0	0	0	0	0	45	0	44	0	41	48	0	0	45	0	48	0	0	0	0	373596150	 
-221.8	-2268306.738	-1445843.595	5764012.709	0.1476	-0.3893	-0.5183	65.129862	-147.486117	0.219051	32366	11	0	47	0	46	50	38	0	0	50	0	0	35	0	0	0	0	0	0	0	0	45	0	44	0	41	48	0	0	45	0	48	0	0	0	0	373596200	 
-221.75	-2268306.738	-1445843.62	5764012.685	0.172	-0.3736	-0.5521	65.129862	-147.486116	0.219035	32367	11	0	47	0	46	50	37	0	0	50	0	0	35	0	0	0	0	0	0	0	0	45	0	44	0	41	48	0	0	45	0	48	0	0	0	0	373596250	 
-221.7	-2268306.738	-1445843.65	5764012.66	0.1323	-0.3622	-0.4998	65.129862	-147.486116	0.219019	32368	11	0	47	0	46	50	37	0	0	50	0	0	35	0	0	0	0	0	0	0	0	45	0	44	0	41	48	0	0	45	0	48	0	0	0	0	373596300	 
-221.65	-2268306.712	-1445843.65	5764012.66	0.1318	-0.3384	-0.4327	65.129862	-147.486115	0.21901	32369	11	0	47	0	46	47	37	0	0	50	0	0	35	0	0	0	0	0	0	0	0	45	0	44	0	41	48	0	0	45	0	47	0	0	0	0	373596350	 
-221.6	-2268306.712	-1445843.681	5764012.635	0.1326	-0.3017	-0.4283	65.129862	-147.486115	0.218995	32370	11	0	47	0	46	47	37	0	0	50	0	0	35	0	0	0	0	0	0	0	0	45	0	44	0	41	48	0	0	45	0	47	0	0	0	0	373596400	 
-221.55	-2268306.712	-1445843.686	5764012.61	0.1042	-0.2684	-0.3751	65.129862	-147.486115	0.218973	32371	11	0	47	0	46	47	37	0	0	51	0	0	35	0	0	0	0	0	0	0	0	45	0	44	0	41	48	0	0	45	0	47	0	0	0	0	373596450	 
-221.5	-2268306.712	-1445843.694	5764012.61	0.067	-0.2438	-0.2552	65.129862	-147.486115	0.218975	32372	11	0	46	0	46	47	37	0	0	51	0	0	35	0	0	0	0	0	0	0	0	45	0	44	0	41	48	0	0	45	0	47	0	0	0	0	373596500	 
-221.45	-2268306.712	-1445843.702	5764012.61	0.0076	-0.2019	-0.135	65.129862	-147.486115	0.218976	32373	11	0	46	0	45	47	37	0	0	51	0	0	35	0	0	0	0	0	0	0	0	45	0	44	0	41	48	0	0	45	0	47	0	0	0	0	373596550	 
-221.4	-2268306.712	-1445843.705	5764012.61	-0.0135	-0.1134	0.0041	65.129862	-147.486114	0.218977	32374	11	0	46	0	45	47	37	0	0	51	0	0	35	0	0	0	0	0	0	0	0	45	0	44	0	41	48	0	0	45	0	47	0	0	0	0	373596600	 
-221.35	-2268306.712	-1445843.698	5764012.635	-0.0709	-0.0653	0.1345	65.129862	-147.486115	0.218998	32375	11	0	46	0	45	47	37	0	0	51	0	0	35	0	0	0	0	0	0	0	0	45	0	44	0	41	48	0	0	45	0	47	0	0	0	0	373596650	 
-221.3	-2268306.738	-1445843.691	5764012.66	-0.1231	-0.051	0.3028	65.129862	-147.486115	0.219028	32376	11	0	46	0	45	47	37	0	0	51	0	0	36	0	0	0	0	0	0	0	0	45	0	44	0	41	48	0	0	45	0	47	0	0	0	0	373596700	 
-221.25	-2268306.738	-1445843.715	5764012.659	-0.0985	-0.0402	0.2245	65.129862	-147.486115	0.219033	32377	11	0	46	0	45	47	37	0	0	51	0	0	36	0	0	0	0	0	0	0	0	45	0	44	0	41	48	0	0	45	0	47	0	0	0	0	373596750	 
-221.2	-2268306.738	-1445843.714	5764012.659	-0.1256	-0.0418	0.2721	65.129862	-147.486115	0.219033	32378	11	0	46	0	45	47	36	0	0	51	0	0	36	0	0	0	0	0	0	0	0	45	0	44	0	41	48	0	0	45	0	47	0	0	0	0	373596800	 
-221.15	-2268306.738	-1445843.716	5764012.684	-0.1145	-0.0313	0.278	65.129862	-147.486115	0.219056	32379	11	0	46	0	45	47	36	0	0	51	0	0	36	0	0	0	0	0	0	0	0	45	0	44	0	41	48	0	0	45	0	47	0	0	0	0	373596850	 
-221.1	-2268306.738	-1445843.718	5764012.684	-0.1152	-0.0484	0.2482	65.129862	-147.486115	0.219056	32380	11	0	46	0	45	48	36	0	0	51	0	0	36	0	0	0	0	0	0	0	0	45	0	43	0	41	48	0	0	45	0	48	0	0	0	0	373596900	 
